index,private write key cipher size,public write key size,data cipher size,signature size,plaintext size,package size
71b97ece-2091-44a7-bab9-bc5686442165,7507,177,66052,64,44039,98591
a618f15d-1ab7-4d16-bf1d-77cdb5ce41d3,7488,179,63830,64,42371,95603
cf2a1bcb-c26f-4924-9734-48b2abfa4fba,7508,178,64104,64,42579,95995
e47c6771-6900-43b1-95b4-385852fb9613,7515,178,63736,64,42295,95515
cfff15ed-584b-460d-a91f-d67d9309b088,7501,179,63778,64,42333,95555
7b9ad7be-0404-4e86-9a08-d7dd2148f32b,7494,178,63523,64,42126,95202
283b3196-c2db-439c-8bbe-fa18d20d3b5a,7510,178,64201,64,42652,96131
48707375-495a-42b0-9fe9-125e46024619,7504,178,64822,64,43113,96951
5bce5570-1ecd-409b-8456-d3777c1003fe,7506,178,63113,64,41824,94671
ba5ff426-1645-4965-8ab9-c2a5d2360345,7507,180,63622,64,42213,95355
118c1f11-3619-47de-874f-d5061df128c3,7523,178,65039,64,43284,97263
ba8847e6-55d0-44a2-98b1-9ac1b0bdbc27,7489,178,63310,64,41978,94915
59e10aa7-2896-471d-821a-f185e4bf7266,7492,178,65315,64,43478,97591
05380efb-e77d-44cf-ae7f-5a7f2856d493,7510,178,62649,64,41479,94059
2b35d843-a2d4-460a-b41b-9781c9ced4de,7487,179,63357,64,42003,94971
8fb0aaa5-7412-4742-8a49-140cd7fc74b7,7487,178,62432,64,41318,93739
332b696f-ade5-45c3-a1ac-d02c8fd7066a,7491,178,63696,64,42268,95427
ba65bb30-416a-497c-89c5-422c62316289,7498,178,62508,64,41385,93854
636347e8-161c-4614-82dd-37e912d087c8,7505,178,64323,64,42737,96283
b4bdafe8-c6dc-4694-adf4-be1c42b05531,7508,177,64438,64,42829,96439
14a6fcc9-1d14-49ca-8e57-97327591774e,7488,178,65006,64,43262,97171
a15dd217-e38c-46db-bbd4-c920929ca9a3,7505,179,64056,64,42542,95927
d570f593-e6ae-412c-8e14-fa58f2adc423,7485,178,63562,64,42152,95243
ffa76f81-5def-44b6-8bed-96ee7340195b,7498,179,63093,64,41818,94634
15b57435-8eba-4424-b84b-2b1ec31edcf1,7509,178,63899,64,42408,95722
0625e824-c2b0-47cb-8294-8078dccc9d15,7494,178,62937,64,41709,94419
5b066db7-71e5-4c4d-8335-60ce4702fefe,7475,178,65384,64,43523,97659
971bea77-342c-45df-90e5-1998bcf35959,7492,178,62704,64,41530,94111
fd537428-9b11-44a8-9f7f-fc53b7d7a7f0,7513,178,64488,64,42851,96515
bef46ff4-0bfa-40b1-9f7e-4991c24d4d79,7508,178,63427,64,42072,95095
00fb2f43-6ed0-47ed-becc-940a73151fce,7505,179,64435,64,42827,96435
1e23028e-cd0e-4697-bbde-ac429e85c5e1,7502,177,63512,64,42140,95194
43aeebb0-e44a-4a22-a480-b811bc33d108,7498,177,63129,64,41844,94679
8bb7847a-5324-40a5-9cd8-5e1c38764767,7516,177,63485,64,42126,95179
c3db8d98-66d8-4d62-b3e9-e8bdb032c195,7496,180,63556,64,42159,95251
77cae57a-64ac-4739-a481-c0f3e0957e42,7499,177,63621,64,42215,95335
bb5604e4-697a-4e58-a07a-53f8c260f9a6,7508,178,64771,64,43062,96886
aebec669-de46-4d96-8917-b47b45be5100,7503,177,64342,64,42737,96301
36efa51d-1316-4439-8c13-bd6b33d030eb,7504,178,63829,64,42358,95627
a2499ffe-2c70-4714-8102-7f9d835141b0,7495,179,64104,64,42573,95979
32052d61-8e4a-488f-ab42-d58045f7d0de,7502,178,63038,64,41787,94567
530001db-926e-47b5-9035-34bb7774e368,7503,178,63174,64,41876,94747
568b2b68-a203-4d3c-9ff2-b0ff2ae58d18,7500,179,63511,64,42127,95195
4cee0c90-1f30-44d9-af27-b9b9826492de,7503,178,62974,64,41715,94483
581fcec6-986e-4f33-9f9b-e6100ce0f19b,7513,178,63530,64,42153,95239
112e6f23-4af0-4cc4-a5ef-c795f5a8d124,7483,179,64178,64,42639,96063
a3c908ef-d9f7-4a8f-b12f-ef9c4b9c6c23,7500,178,63822,64,42340,95607
49017aa1-2b3a-4886-bda7-de0ba0e56368,7494,179,62974,64,41714,94470
b7d02f17-78d2-4055-bdc8-7cd8bb55cb56,7502,178,63164,64,41867,94735
cb8d1b05-5e82-4cf1-872b-5aee41d272ae,7503,179,63361,64,42031,94999
79bc043b-1430-4b96-83d6-31dd441a639f,7484,178,63936,64,42439,95739
7e119b66-a6ef-4fe6-bc99-a05267883d8d,7507,178,63924,64,42443,95755
a148b39d-d783-4127-8366-ad8bb9650270,7506,178,63690,64,42261,95438
9f8556a5-5072-422b-be49-9754598cc21d,7509,178,65266,64,43454,97547
caf7b53b-3b4c-4b43-bc09-dc74150bf445,7502,179,64749,64,43045,96847
30964e84-f06d-4046-8b2c-6357ca196ef4,7503,178,63402,64,42032,95051
d65a9a0b-8d0d-4dcf-933c-06cd4dd3147f,7483,178,64958,64,43214,97103
3faa7e6f-c283-4473-a8ec-6a0301abb452,7502,178,65506,64,43620,97859
fd1c2011-a53d-4517-b99c-c6b4fe7b6751,7498,178,63596,64,42196,95307
12a3865b-9aa9-4919-a48a-d59eb52814d4,7502,178,63950,64,42462,95783
dd62d9e3-3a67-4d16-8568-36f352bb5fc9,7502,178,65314,64,43478,97603
faf6fa70-b291-4e26-a748-3cd6989df9d1,7483,178,62962,64,41714,94443
ca50a5a1-caf0-4871-bb34-436f7910120a,7510,178,64135,64,42605,96043
feefe6ca-7f8a-484f-8a29-6aa3fd8268d4,7502,178,62421,64,41303,93743
31d107e8-f432-4cb8-a3be-2ae539058898,7516,179,64338,64,42746,96319
23daf9c2-b835-4649-9f3e-a854df5048b7,7487,178,63026,64,41769,94531
80464c63-d72e-4c8c-bed6-7fc979a44f78,7503,178,64276,64,42703,96219
